nsmoid,analysis_weight,age_r,open_year,rate_spread,pmms,cltv,dti,cu,first_mort_r,duration,i_open,considerations,applications,score_0,score_1,score_2,i_close_first_year,i_refinance,i_married,i_FHA,i_large_loan,i_medium_loan,i_higher_ed,i_open_year2,i_open_year3,i_open_year4,i_open_year5,rate,rate_0,rate_1,rate_2,i_open_0,i_open_1,i_open_2,likelihood_quadrature,likelihood_ghk,likelihood_ghk_pseudo,likelihood_accept_reject,likelihood_accept_reject_pseudo
210960,1203.0324705882351,0.54,2014,0.21,3.9199999943375587,0.8,0.5,2,2,4.0,1.0,1.0,1.0,7.36,7.59,7.67,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,0,4.13,4.1845207,3.6166666,3.9890938,1.0,1.0,1.0,0.11845729116226057,0.12091895147077049,0.12489796056111079,0.12,0.09
211957,964.6958490566038,0.43,2014,-1.22,4.0999999940395355,0.8,0.5,2,2,4.0,1.0,3.0,3.0,7.85,8.05,7.98,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1,0,0,0,2.8799999,4.1845207,3.6166666,3.9890938,1.0,1.0,1.0,0.10872104561692603,0.10952043058979903,0.11302611580939237,0.12,0.07
211373,538.1987368421052,0.44,2014,-0.1,4.0999999940395355,1.03,0.25,2,2,4.0,1.0,2.0,1.0,7.94,7.84,7.74,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,0,0,0,4.0,4.1845207,3.6166666,3.9890938,1.0,1.0,1.0,0.11621490672814491,0.11552096534005304,0.11926515749629926,0.12,0.07
211625,1043.9765217391302,0.31,2014,0.63,4.11999998986721,0.94,0.5,2,1,4.0,1.0,1.0,1.0,6.19,6.21,5.62,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,4.75,4.1845207,3.6166666,3.9890938,1.0,1.0,1.0,0.19460422380679412,0.18689101099643154,0.19251823818257957,0.2,0.14
210942,623.6742857142857,0.34,2014,0.96,3.9199999943375587,0.72,0.5,2,2,4.0,1.0,1.0,1.0,6.28,5.35,5.73,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0,4.88,4.1845207,3.6166666,3.9890938,1.0,1.0,1.0,0.19005509361614134,0.18882632542146502,0.19470269380173177,0.2,0.15
211463,964.6958490566038,0.31,2014,-0.1,4.0999999940395355,0.88,0.5,2,2,4.0,1.0,1.0,1.0,7.5,7.03,7.93,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,0,0,4.0,4.1845207,3.6166666,3.9890938,1.0,1.0,1.0,0.1102573342321563,0.11658735707968454,0.12072992073722927,0.12,0.1
211367,623.6742857142857,0.45,2014,0.15,4.0999999940395355,1.02,0.5,2,1,4.0,0.0,1.0,1.0,7.07,7.07,5.8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,0,0,4.25,4.1845207,3.6166666,3.9890938,1.0,1.0,1.0,0.18718408865849792,0.1691062930086848,0.17400024868819539,0.17,0.11
211511,450.91943661971834,0.28,2014,0.37,4.009999990463257,0.96,0.5,2,2,3.0,0.0,2.0,1.0,7.74,7.72,7.13,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,0,0,4.38,4.1845207,3.6166666,3.9890938,1.0,1.0,0.0,0.09882740118809646,0.08694489967498495,0.08607432764615258,0.09,0.11
211702,1887.9364705882354,0.44,2014,-0.02,4.019999995827675,0.88,0.25,2,2,3.0,0.0,3.0,3.0,6.61,6.6,7.35,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1,0,0,0,4.0,4.1845207,3.6166666,3.9890938,1.0,1.0,0.0,0.09935692689037061,0.11678011435996699,0.11524831513506768,0.12,0.13
211265,718.5429850746268,0.33,2014,0.28,4.0999999940395355,0.9,0.25,2,2,4.0,0.0,1.0,1.0,7.09,6.82,6.73,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0,0,4.38,4.1845207,3.6166666,3.9890938,1.0,1.0,1.0,0.15096876000314968,0.14915074469312845,0.1540016503668248,0.16,0.1
211205,450.91943661971834,0.54,2014,0.23,4.019999995827675,0.85,0.25,2,2,4.0,0.0,2.0,1.0,8.04,7.82,8.05,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,0,0,0,4.25,4.1845207,3.6166666,3.9890938,1.0,1.0,1.0,0.10659240394596561,0.10831052282696974,0.1119079307809988,0.11,0.06
211933,538.1987368421052,0.64,2014,0.4,4.0999999940395355,0.8,0.25,2,2,4.0,1.0,1.0,1.0,7.69,7.55,7.61,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,4.5,4.1845207,3.6166666,3.9890938,1.0,1.0,1.0,0.12039956225077804,0.12104447279100433,0.12504294886245726,0.13,0.08
211738,450.91943661971834,0.7,2014,0.15,3.9799999967217445,0.67,0.5,2,2,4.0,1.0,2.0,1.0,8.26,8.16,7.71,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1,0,0,0,4.13,4.1845207,3.6166666,3.9890938,1.0,1.0,1.0,0.11717280641684033,0.11310292511725523,0.11664503129816646,0.11,0.06
211618,1798.1873684210525,0.45,2014,0.44,4.189999997615814,0.98,0.25,2,1,4.0,1.0,1.0,1.0,5.68,5.42,6.1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0,0,4.63,4.1845207,3.6166666,3.9890938,1.0,1.0,1.0,0.17509922645074993,0.18321583525107207,0.18934617221325648,0.2,0.15
211653,710.1233333333333,0.33,2014,1.13,4.11999998986721,0.75,0.25,2,2,4.0,1.0,2.0,2.0,7.42,6.84,6.43,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0,0,5.25,4.1845207,3.6166666,3.9890938,1.0,1.0,1.0,0.16223963145515444,0.15408302123786927,0.15889406844392037,0.16,0.11
211672,450.91943661971834,0.65,2014,-0.06,4.189999997615814,0.56,0.5,2,2,4.0,0.0,2.0,1.0,7.26,8.15,8.23,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,0,0,0,4.13,4.1845207,3.6166666,3.9890938,1.0,1.0,1.0,0.10123795932290897,0.10556924821798896,0.10887059185431991,0.11,0.08
211671,718.5429850746268,0.3,2014,-0.22,4.0999999940395355,1.03,0.5,2,2,4.0,0.0,1.0,1.0,7.71,7.75,7.86,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1,0,0,0,3.8799999,4.1845207,3.6166666,3.9890938,1.0,1.0,1.0,0.11243021562445873,0.11424914912360608,0.11800631576040775,0.12,0.08
211433,1203.0324705882351,0.47,2014,0.31,4.189999997615814,0.8,0.5,2,2,2.0,0.0,2.0,2.0,6.36,6.71,7.47,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,0,0,0,4.5,4.1845207,3.6166666,3.9890938,1.0,0.0,1.0,0.05712963812644979,0.061630343044695494,0.058082355787056165,0.05,0.11
212090,718.5429850746268,0.24,2014,0.24,4.389999985694885,0.91,0.5,2,1,4.0,1.0,1.0,2.0,7.6,7.49,7.58,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,4.63,4.1845207,3.6166666,3.9890938,1.0,1.0,1.0,0.12137767902715918,0.1224556495736227,0.12651334087389893,0.13,0.08
211233,710.1233333333333,0.41,2014,0.01,4.11999998986721,0.91,0.5,2,2,4.0,0.0,1.0,1.0,8.09,6.89,7.14,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,0,0,0,4.13,4.1845207,3.6166666,3.9890938,1.0,1.0,1.0,0.1362497237838845,0.13294111448219748,0.13737617014111436,0.13,0.07
211187,623.6742857142857,0.41,2014,0.1,4.149999991059303,0.85,0.25,2,2,4.0,1.0,2.0,2.0,7.9,8.12,8.14,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,0,0,0,4.25,4.1845207,3.6166666,3.9890938,1.0,1.0,1.0,0.10389367656421343,0.10548736243386973,0.108864948855887,0.11,0.07
211932,450.91943661971834,0.67,2014,0.56,4.189999997615814,0.73,0.5,2,2,4.0,1.0,1.0,1.0,7.51,7.34,7.94,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,4.75,4.1845207,3.6166666,3.9890938,1.0,1.0,1.0,0.10994901713412071,0.11508322899100026,0.11905151245940378,0.12,0.09
211378,538.1987368421052,0.65,2014,-0.24,4.11999998986721,0.93,0.5,2,2,4.0,1.0,1.0,1.0,7.84,6.98,7.06,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1,0,0,0,3.8799999,4.1845207,3.6166666,3.9890938,1.0,1.0,1.0,0.13905779580167346,0.1358850003263332,0.14036613172509077,0.15,0.08
211629,718.5429850746268,0.28,2014,-0.26,4.009999990463257,0.96,0.5,2,1,4.0,1.0,2.0,2.0,7.49,7.18,7.64,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,0,0,3.75,4.1845207,3.6166666,3.9890938,1.0,1.0,1.0,0.11942610659832516,0.12302042291113074,0.12723723194581413,0.13,0.1
211482,1798.1873684210525,0.29,2014,-1.18,3.9299999997019768,0.52,0.5,1,2,4.0,0.0,2.0,1.0,7.01,7.32,7.56,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0,0,2.75,4.1845207,3.6166666,3.9890938,1.0,1.0,1.0,0.12203232750387008,0.12649402787724456,0.13073043789719876,0.13,0.09
213734,1973.8170909090911,0.24,2014,-0.51,4.009999990463257,0.96,0.5,2,1,4.0,0.0,1.0,1.0,7.34,6.45,7.17,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,0,0,3.5,4.1845207,3.6166666,3.9890938,1.0,1.0,1.0,0.13520482600472336,0.13851498240435026,0.1433295917358585,0.15,0.12
212793,1973.8170909090911,0.35,2015,-0.16,3.6599999964237213,0.9,0.25,2,2,4.0,1.0,2.0,2.0,6.88,6.17,6.37,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0,1,0,0,3.5,3.8419178,3.9890938,4.5,1.0,1.0,1.0,0.16454256271115172,0.16313592061910037,0.1684322752687792,0.17,0.13
213161,1484.6603424657535,0.56,2015,-0.6,3.7299999967217445,0.7,0.25,2,2,4.0,1.0,1.0,1.0,6.44,5.64,5.47,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,0,0,3.13,3.8419178,3.9890938,4.5,1.0,1.0,1.0,0.2008793278403569,0.19242691568564507,0.19811093694162374,0.2,0.16
213213,858.5802692307693,0.34,2015,0.8,3.6999999955296516,0.96,0.25,2,2,4.0,1.0,3.0,2.0,7.19,6.75,7.37,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,1,0,0,4.5,3.8419178,3.9890938,4.5,1.0,1.0,1.0,0.12835361751611535,0.13304773076186985,0.1376710169486252,0.14,0.1
212572,877.5725101214575,0.45,2015,-0.55,3.7999999970197678,0.91,0.5,2,2,4.0,1.0,2.0,1.0,7.82,7.54,7.04,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,0,0,3.25,3.8419178,3.9890938,4.5,1.0,1.0,1.0,0.13976472077009094,0.13341978180546898,0.13762745297958215,0.14,0.08
212670,1014.6857727272728,0.76,2015,0.09,3.6599999964237213,0.68,0.5,2,2,1.0,1.0,1.0,1.0,5.86,6.49,6.54,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,3.75,3.8419178,3.9890938,4.5,0.0,1.0,1.0,0.6698503626139304,0.6698503626139304,0.6698503626139304,0.67,0.64
213419,666.9551076923077,0.59,2015,0.32,3.6799999997019768,0.36,0.5,2,2,4.0,1.0,3.0,2.0,7.44,6.52,7.81,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0,4.0,3.8419178,3.9890938,4.5,1.0,1.0,1.0,0.11399802354010828,0.12158038395850179,0.12604676258907796,0.13,0.11
213764,666.9551076923077,0.85,2014,0.11,4.019999995827675,0.96,0.5,2,1,4.0,0.0,2.0,1.0,8.25,8.22,8.24,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,0,0,4.13,4.1845207,3.6166666,3.9890938,1.0,1.0,1.0,0.10094552855648428,0.10159275507632998,0.10485175074193308,0.1,0.06
213351,877.5725101214575,0.39,2015,0.29,3.589999996125698,0.89,0.25,2,2,4.0,0.0,1.0,1.0,7.34,7.95,7.98,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,1,0,0,3.88,3.8419178,3.9890938,4.5,1.0,1.0,1.0,0.10872104561692603,0.11196301058428043,0.11554551410816263,0.12,0.09
212744,1014.6857727272728,0.29,2015,0.02,3.8599999994039536,0.95,0.5,2,1,4.0,1.0,1.0,1.0,7.96,7.9,8.02,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,3.88,3.8419178,3.9890938,4.5,1.0,1.0,1.0,0.1075014988957644,0.10893356234619796,0.11250452292895848,0.12,0.06
213446,531.0852923076924,0.69,2015,0.05,3.8299999982118607,0.81,0.5,2,2,2.0,0.0,2.0,1.0,7.9,8.02,7.96,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,1,0,0,3.88,3.8419178,3.9890938,4.5,1.0,0.0,1.0,0.0654695639922654,0.06696446599331145,0.06371718125557094,0.07,0.08
212824,1571.7178181818183,0.27,2015,0.17,3.8299999982118607,0.95,0.25,1,1,2.0,0.0,1.0,1.0,7.32,7.29,7.54,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0,4.0,3.8419178,3.9890938,4.5,1.0,0.0,1.0,0.0609455866285004,0.060282358940041726,0.05701985785728045,0.05,0.1
213569,877.5725101214575,0.57,2015,0.41,3.589999996125698,0.57,0.25,2,2,2.0,0.0,2.0,1.0,6.81,6.57,6.63,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,4.0,3.8419178,3.9890938,4.5,1.0,0.0,1.0,0.05618631245509571,0.052869576081394684,0.04973492538445457,0.04,0.1
212692,531.0852923076924,0.65,2015,0.66,3.589999996125698,0.79,0.5,2,2,4.0,1.0,1.0,1.0,7.22,7.15,7.46,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,4.25,3.8419178,3.9890938,4.5,1.0,1.0,1.0,0.12533635936721646,0.1288090198450553,0.13316950718683804,0.13,0.1
212575,683.6732307692308,0.74,2015,0.02,3.7299999967217445,0.16,0.5,2,2,1.0,1.0,3.0,3.0,7.8,7.26,6.58,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,3.75,3.8419178,3.9890938,4.5,0.0,1.0,1.0,0.720726146427387,0.720726146427387,0.720726146427387,0.72,0.73
212264,666.9551076923077,0.66,2015,-0.12,3.869999997317791,0.47,0.25,2,2,4.0,1.0,3.0,1.0,8.12,8.06,7.9,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,3.75,3.8419178,3.9890938,4.5,1.0,1.0,1.0,0.11118541258827849,0.11014284921137542,0.11366903488092207,0.11,0.06
213413,666.9551076923077,0.69,2014,-0.26,3.889999993145466,0.57,0.25,2,2,4.0,0.0,2.0,1.0,8.27,8.2,8.26,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,0,0,3.6299999,4.1845207,3.6166666,3.9890938,1.0,1.0,1.0,0.10036226372063671,0.10118635499174135,0.1044465999365978,0.1,0.06
212253,1924.4040517241383,0.24,2015,0.22,3.6599999964237213,1.02,0.5,2,1,4.0,0.0,2.0,1.0,6.96,6.14,7.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,3.88,3.8419178,3.9890938,4.5,1.0,1.0,1.0,0.14047359911830726,0.14592037950398495,0.15103247311265752,0.16,0.12
212918,666.9551076923077,0.58,2015,0.15,3.7299999967217445,0.65,0.5,2,2,4.0,1.0,2.0,1.0,7.81,7.37,7.26,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,3.88,3.8419178,3.9890938,4.5,1.0,1.0,1.0,0.13209698037339238,0.12943770325155252,0.13366372206161892,0.14,0.08
212626,1014.6857727272728,0.49,2015,-0.2,3.8299999982118607,0.97,0.5,2,2,4.0,1.0,1.0,1.0,6.75,6.99,6.96,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,3.63,3.8419178,3.9890938,4.5,1.0,1.0,1.0,0.14261190606591292,0.14442657550849336,0.14918598704923666,0.17,0.1
213160,1014.6857727272728,0.36,2015,1.5,3.8599999994039536,0.61,0.25,1,1,4.0,0.0,3.0,3.0,6.67,7.4,7.27,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0,0,5.36,3.8419178,3.9890938,4.5,1.0,1.0,1.0,0.13175416917221203,0.13465750972108995,0.13903167386752335,0.15,0.09
213100,1924.4040517241383,0.44,2015,-0.38,3.75,1.0,0.5,2,1,4.0,0.0,1.0,1.0,7.22,6.49,6.38,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,3.37,3.8419178,3.9890938,4.5,1.0,1.0,1.0,0.1641576262015246,0.15871630236883802,0.1637549753928699,0.17,0.13
212473,858.5802692307693,0.57,2015,0.49,3.7599999979138374,0.79,0.5,2,2,4.0,0.0,1.0,1.0,7.43,7.78,7.34,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,4.25,3.8419178,3.9890938,4.5,1.0,1.0,1.0,0.12936848394335923,0.12713452789348906,0.13114534826412336,0.14,0.09
213288,1219.774606741573,0.44,2015,0.41,3.589999996125698,0.66,0.25,2,2,4.0,0.0,1.0,1.0,6.74,6.67,6.98,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,4.0,3.8419178,3.9890938,4.5,1.0,1.0,1.0,0.1418971966633945,0.14578782638901186,0.15071950814852447,0.17,0.1
212765,666.9551076923077,0.63,2015,0.1,3.649999998509884,0.63,0.25,2,2,4.0,1.0,1.0,1.0,8.14,8.01,8.08,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0,3.75,3.8419178,3.9890938,4.5,1.0,1.0,1.0,0.10568806978204673,0.10640087294014525,0.10986797831298771,0.11,0.06
213538,1973.8170909090911,0.59,2015,0.13,3.869999997317791,0.9,0.25,2,2,4.0,1.0,2.0,1.0,8.23,8.01,8.12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,4.0,3.8419178,3.9890938,4.5,1.0,1.0,1.0,0.10448969629170662,0.10518263198353676,0.10862547590874827,0.1,0.06
213308,858.5802692307693,0.58,2015,-0.16,3.6599999964237213,0.96,0.25,2,1,4.0,1.0,1.0,1.0,7.57,7.62,7.74,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,3.5,3.8419178,3.9890938,4.5,1.0,1.0,1.0,0.11621490672814491,0.118230329459864,0.12213713812519726,0.12,0.08
213056,1182.210410958904,0.43,2014,0.07,3.9299999997019768,0.85,0.25,2,2,4.0,0.0,1.0,1.0,7.85,7.13,7.86,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1,0,0,0,4.0,4.1845207,3.6166666,3.9890938,1.0,1.0,1.0,0.11243021562445873,0.11630004876839937,0.12038333644630486,0.12,0.08
213606,858.5802692307693,0.71,2015,0.37,3.6299999952316284,0.68,0.5,2,2,2.0,0.0,1.0,1.0,8.06,8.06,8.02,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,4.0,3.8419178,3.9890938,4.5,1.0,0.0,1.0,0.06570647838389897,0.06545274621695484,0.062282968506703826,0.07,0.08
212340,666.9551076923077,0.57,2015,-0.67,3.6699999943375587,0.22,0.5,2,2,2.0,0.0,3.0,1.0,8.1,7.83,7.95,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1,0,0,3.0,3.8419178,3.9890938,4.5,1.0,0.0,1.0,0.06432753966789162,0.06029413743961595,0.057240069730675636,0.05,0.08
212902,1484.6603424657535,0.59,2015,0.06,3.689999997615814,0.96,0.5,2,2,4.0,1.0,1.0,1.0,5.75,6.7,6.75,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,0,0,3.75,3.8419178,3.9890938,4.5,1.0,1.0,1.0,0.1502321277806604,0.15708704547847416,0.16232536079654947,0.18,0.1
212450,807.9774545454546,0.67,2015,-0.12,3.869999997317791,1.03,0.25,2,2,4.0,1.0,1.0,1.0,6.56,6.79,6.9,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,3.75,3.8419178,3.9890938,4.5,1.0,1.0,1.0,0.14476761678172714,0.14817354267636856,0.15311344430164633,0.17,0.1
212887,1924.4040517241383,0.34,2015,0.5,3.6299999952316284,0.76,0.5,2,1,4.0,1.0,2.0,2.0,6.6,7.26,6.94,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,4.13,3.8419178,3.9890938,4.5,1.0,1.0,1.0,0.14332854925987454,0.1439816240180866,0.1486128395798047,0.16,0.1
212740,807.9774545454546,0.45,2015,0.12,3.6299999952316284,0.95,0.5,2,2,4.0,0.0,1.0,1.0,8.09,7.33,7.42,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,3.75,3.8419178,3.9890938,4.5,1.0,1.0,1.0,0.1266722779926552,0.1245024759707397,0.12863897340890806,0.13,0.06
212293,1219.774606741573,0.28,2015,-0.24,3.869999997317791,1.0,0.25,2,1,3.0,0.0,1.0,1.0,7.37,7.84,7.88,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,3.63,3.8419178,3.9890938,4.5,1.0,1.0,0.0,0.09995029639951815,0.10442264689278877,0.10420897652103156,0.11,0.11
213328,531.0852923076924,0.54,2015,0.22,3.6599999964237213,0.51,0.5,2,2,4.0,1.0,3.0,3.0,8.21,8.1,8.22,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,0,0,3.88,3.8419178,3.9890938,4.5,1.0,1.0,1.0,0.10153089418299734,0.10270552697094272,0.10604635781221275,0.1,0.06
212698,1014.6857727272728,0.62,2015,-0.33,3.8299999982118607,0.94,0.25,2,2,3.0,0.0,2.0,1.0,6.68,7.06,6.95,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,3.5,3.8419178,3.9890938,4.5,1.0,1.0,0.0,0.09827190076861264,0.09905433262074977,0.09787175406552699,0.1,0.13
212283,877.5725101214575,0.46,2015,0.09,3.6599999964237213,0.8,0.25,2,2,4.0,1.0,3.0,1.0,7.57,7.79,7.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,1,0,0,3.75,3.8419178,3.9890938,4.5,1.0,1.0,1.0,0.12400860187795262,0.12281004625990448,0.1267287067389611,0.13,0.08
213498,807.9774545454546,0.6,2015,0.15,3.7299999967217445,0.78,0.5,2,2,4.0,0.0,2.0,1.0,8.19,8.11,8.19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,3.88,3.8419178,3.9890938,4.5,1.0,1.0,1.0,0.10241297346831431,0.10337930085272856,0.10673023042519093,0.1,0.06
213701,683.6732307692308,0.59,2015,0.16,3.589999996125698,0.7,0.5,2,2,4.0,1.0,1.0,1.0,7.95,7.87,8.11,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0,3.75,3.8419178,3.9890938,4.5,1.0,1.0,1.0,0.10478850176380172,0.1071143478245873,0.11065660872384818,0.11,0.06
213677,683.6732307692308,0.69,2015,0.09,3.6599999964237213,0.54,0.5,2,2,4.0,1.0,1.0,1.0,8.14,8.2,8.26,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,3.75,3.8419178,3.9890938,4.5,1.0,1.0,1.0,0.10036226372063671,0.1016559700750472,0.10491821953276867,0.1,0.06
213250,1484.6603424657535,0.52,2015,0.02,3.7299999967217445,0.8,0.5,2,2,3.0,0.0,1.0,1.0,5.97,5.9,6.74,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,1,0,0,3.75,3.8419178,3.9890938,4.5,1.0,1.0,0.0,0.09748662933396446,0.11595382993932084,0.11351330243519239,0.11,0.15
213190,877.5725101214575,0.67,2015,0.06,3.689999997615814,0.8,0.5,2,2,3.0,0.0,1.0,1.0,7.41,6.94,6.94,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,3.75,3.8419178,3.9890938,4.5,1.0,1.0,0.0,0.09823784128245602,0.0953941676128384,0.09374302006930416,0.1,0.12
212964,1924.4040517241383,0.36,2015,-0.08,3.8299999982118607,0.5,0.25,2,2,4.0,0.0,1.0,1.0,7.59,7.78,7.95,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,1,0,0,3.75,3.8419178,3.9890938,4.5,1.0,1.0,1.0,0.1096412412258803,0.11254320997109639,0.11624213126422431,0.12,0.08
212652,1182.210410958904,0.58,2015,0.25,3.6299999952316284,0.61,0.25,1,2,4.0,1.0,1.0,1.0,6.59,7.57,7.76,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,1,0,0,3.88,3.8419178,3.9890938,4.5,1.0,1.0,1.0,0.11557888995202319,0.12202376478775058,0.12601031026152015,0.13,0.09
212782,1014.6857727272728,0.36,2015,0.49,3.7599999979138374,0.93,0.5,2,2,4.0,1.0,2.0,1.0,8.21,8.19,8.16,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0,1,0,0,4.25,3.8419178,3.9890938,4.5,1.0,1.0,1.0,0.10329980787411729,0.10357827515963267,0.10689646219520497,0.1,0.06
213423,1182.210410958904,0.42,2015,0.52,3.7299999967217445,0.82,0.25,2,2,2.0,0.0,1.0,2.0,6.74,7.14,7.57,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0,1,0,0,4.25,3.8419178,3.9890938,4.5,1.0,0.0,1.0,0.05997474762803886,0.06535140449867362,0.061790718813624294,0.05,0.1
213119,1531.440684931507,0.21,2015,0.52,3.7299999967217445,0.95,0.5,2,1,4.0,1.0,1.0,1.0,7.2,6.46,6.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,4.25,3.8419178,3.9890938,4.5,1.0,1.0,1.0,0.15730514923424532,0.15461252916121715,0.15963977955381597,0.17,0.12
213665,666.9551076923077,0.65,2015,-0.09,3.589999996125698,0.33,0.5,2,2,4.0,1.0,2.0,2.0,7.68,7.78,7.66,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0,3.5,3.8419178,3.9890938,4.5,1.0,1.0,1.0,0.11877971686032725,0.11875768888727219,0.12259785125302575,0.12,0.08
213766,1014.6857727272728,0.55,2015,0.5,3.6299999952316284,0.67,0.5,2,2,4.0,1.0,2.0,2.0,7.14,6.9,6.9,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,4.13,3.8419178,3.9890938,4.5,1.0,1.0,1.0,0.14476761678172714,0.14423905894755268,0.14898266020299675,0.16,0.1
213079,1219.774606741573,0.42,2015,0.14,3.8599999994039536,0.75,0.25,2,2,4.0,0.0,2.0,1.0,8.35,8.22,8.27,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0,4.0,3.8419178,3.9890938,4.5,1.0,1.0,1.0,0.10007142990375065,0.10059429174325574,0.10383612632765121,0.1,0.06
213182,1014.6857727272728,0.39,2015,0.29,3.589999996125698,0.99,0.25,2,2,4.0,1.0,2.0,1.0,8.12,7.43,7.67,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,1,0,0,3.88,3.8419178,3.9890938,4.5,1.0,1.0,1.0,0.11845729116226057,0.11820857573209828,0.12218915122307505,0.11,0.06
213110,666.9551076923077,0.71,2015,0.12,3.7599999979138374,1.01,0.25,2,2,4.0,1.0,2.0,1.0,7.27,6.58,6.84,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,1,0,0,3.88,3.8419178,3.9890938,4.5,1.0,1.0,1.0,0.14694059345451968,0.1466152150060012,0.15149912113163708,0.16,0.1
